POLICY,,DURATION (DAYS),,,,AGE GROUP,,PRICING (2 DECIMAL PLACES MAXIMUM),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
INSURER NAME,POLICY NAME,MINIMUM VALUE,UNIT,MAXIMUM VALUE,UNIT,AGE MINIMUM,AGE MAXIMUM,,REGION 1,,,REGION 2,,,REGION 3,,,REGION 4,,,REGION 5,
,,,,,,,,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY
1Cover,Comprehensive,41,Days,41,Days,70,74,513.00,1026.00,1026.00,425.00,850.00,850.00,369.00,738.00,738.00,276.00,552.00,552.00,,,
1Cover,Comprehensive,42,Days,42,Days,70,74,517.00,1034.00,1034.00,431.00,862.00,862.00,379.00,758.00,758.00,281.00,562.00,562.00,,,
1Cover,Comprehensive,43,Days,43,Days,70,74,529.00,1058.00,1058.00,439.00,878.00,878.00,397.00,794.00,794.00,289.00,578.00,578.00,,,
1Cover,Comprehensive,44,Days,44,Days,70,74,535.00,1070.00,1070.00,445.00,890.00,890.00,407.00,814.00,814.00,295.00,590.00,590.00,,,
1Cover,Comprehensive,45,Days,45,Days,70,74,539.00,1078.00,1078.00,451.00,902.00,902.00,417.00,834.00,834.00,301.00,602.00,602.00,,,
1Cover,Comprehensive,46,Days,46,Days,70,74,544.00,1088.00,1088.00,457.00,914.00,914.00,427.00,854.00,854.00,307.00,614.00,614.00,,,
1Cover,Comprehensive,47,Days,47,Days,70,74,553.00,1106.00,1106.00,461.00,922.00,922.00,433.00,866.00,866.00,311.00,622.00,622.00,,,
1Cover,Comprehensive,48,Days,48,Days,70,74,561.00,1122.00,1122.00,467.00,934.00,934.00,439.00,878.00,878.00,317.00,634.00,634.00,,,
1Cover,Comprehensive,49,Days,49,Days,70,74,569.00,1138.00,1138.00,475.00,950.00,950.00,445.00,890.00,890.00,323.00,646.00,646.00,,,
1Cover,Comprehensive,50,Days,62,Days,70,74,635.00,1270.00,1270.00,535.00,1070.00,1070.00,489.00,978.00,978.00,329.00,658.00,658.00,,,
1Cover,Comprehensive,63,Days,92,Days,70,74,809.00,1618.00,1618.00,641.00,1282.00,1282.00,599.00,1198.00,1198.00,459.00,918.00,918.00,,,
1Cover,Comprehensive,93,Days,123,Days,70,74,991.00,1982.00,1982.00,787.00,1574.00,1574.00,719.00,1438.00,1438.00,529.00,1058.00,1058.00,,,
1Cover,Comprehensive,124,Days,153,Days,70,74,1115.00,2230.00,2230.00,888.00,1776.00,1776.00,809.00,1618.00,1618.00,629.00,1258.00,1258.00,,,
1Cover,Comprehensive,154,Days,184,Days,70,74,1209.00,2418.00,2418.00,997.00,1994.00,1994.00,949.00,1898.00,1898.00,679.00,1358.00,1358.00,,,
1Cover,Comprehensive,185,Days,215,Days,70,74,1359.90,2719.80,2719.80,1159.00,2318.00,2318.00,1099.00,2198.00,2198.00,819.00,1638.00,1638.00,,,
1Cover,Comprehensive,216,Days,245,Days,70,74,1515.00,3030.00,3030.00,1259.00,2518.00,2518.00,1149.00,2298.00,2298.00,915.00,1830.00,1830.00,,,
1Cover,Comprehensive,246,Days,276,Days,70,74,1689.00,3378.00,3378.00,1365.00,2730.00,2730.00,1275.00,2550.00,2550.00,985.00,1970.00,1970.00,,,
1Cover,Comprehensive,277,Days,306,Days,70,74,1829.00,3658.00,3658.00,1479.00,2958.00,2958.00,1369.00,2738.00,2738.00,1075.00,2150.00,2150.00,,,
1Cover,Comprehensive,307,Days,337,Days,70,74,1977.00,3954.00,3954.00,1579.00,3158.00,3158.00,1469.00,2938.00,2938.00,1149.00,2298.00,2298.00,,,
1Cover,Comprehensive,338,Days,366,Days,70,74,2075.00,4150.00,4150.00,1679.00,3358.00,3358.00,1635.00,3270.00,3270.00,1229.00,2458.00,2458.00,,,
1Cover,Comprehensive,1,Days,1,Days,75,79,195.00,390.00,390.00,175.00,350.00,350.00,129.00,258.00,258.00,107.00,214.00,214.00,,,
1Cover,Comprehensive,2,Days,2,Days,75,79,195.00,390.00,390.00,175.00,350.00,350.00,129.00,258.00,258.00,107.00,214.00,214.00,,,
1Cover,Comprehensive,3,Days,3,Days,75,79,195.00,390.00,390.00,179.00,358.00,358.00,129.00,258.00,258.00,110.00,220.00,220.00,,,
1Cover,Comprehensive,4,Days,4,Days,75,79,195.00,390.00,390.00,181.00,362.00,362.00,139.00,278.00,278.00,116.00,232.00,232.00,,,
1Cover,Comprehensive,5,Days,5,Days,75,79,199.00,398.00,398.00,183.00,366.00,366.00,145.00,290.00,290.00,119.00,238.00,238.00,,,
1Cover,Comprehensive,6,Days,6,Days,75,79,215.00,430.00,430.00,199.00,398.00,398.00,162.00,324.00,324.00,127.00,254.00,254.00,,,
1Cover,Comprehensive,7,Days,7,Days,75,79,221.00,442.00,442.00,205.00,410.00,410.00,169.00,338.00,338.00,129.00,258.00,258.00,,,
1Cover,Comprehensive,8,Days,8,Days,75,79,235.00,470.00,470.00,211.00,422.00,422.00,176.00,352.00,352.00,133.00,266.00,266.00,,,
1Cover,Comprehensive,9,Days,9,Days,75,79,259.00,518.00,518.00,225.00,450.00,450.00,193.00,386.00,386.00,145.00,290.00,290.00,,,
1Cover,Comprehensive,10,Days,10,Days,75,79,273.00,546.00,546.00,231.00,462.00,462.00,201.00,402.00,402.00,149.00,298.00,298.00,,,
1Cover,Comprehensive,11,Days,11,Days,75,79,283.00,566.00,566.00,237.00,474.00,474.00,213.00,426.00,426.00,153.00,306.00,306.00,,,
1Cover,Comprehensive,12,Days,12,Days,75,79,295.00,590.00,590.00,243.00,486.00,486.00,223.00,446.00,446.00,157.00,314.00,314.00,,,
1Cover,Comprehensive,13,Days,13,Days,75,79,305.00,610.00,610.00,255.00,510.00,510.00,229.00,458.00,458.00,161.00,322.00,322.00,,,
1Cover,Comprehensive,14,Days,14,Days,75,79,315.00,630.00,630.00,261.00,522.00,522.00,235.00,470.00,470.00,165.00,330.00,330.00,,,
1Cover,Comprehensive,15,Days,15,Days,75,79,323.00,646.00,646.00,269.00,538.00,538.00,241.00,482.00,482.00,169.00,338.00,338.00,,,
1Cover,Comprehensive,16,Days,16,Days,75,79,331.00,662.00,662.00,277.00,554.00,554.00,245.00,490.00,490.00,173.00,346.00,346.00,,,
1Cover,Comprehensive,17,Days,17,Days,75,79,339.00,678.00,678.00,293.00,586.00,586.00,255.00,510.00,510.00,181.00,362.00,362.00,,,
1Cover,Comprehensive,18,Days,18,Days,75,79,347.00,694.00,694.00,304.00,608.00,608.00,263.00,526.00,526.00,189.00,378.00,378.00,,,
1Cover,Comprehensive,19,Days,19,Days,75,79,359.00,718.00,718.00,312.00,624.00,624.00,271.00,542.00,542.00,193.00,386.00,386.00,,,
1Cover,Comprehensive,20,Days,20,Days,75,79,371.00,742.00,742.00,320.00,640.00,640.00,277.00,554.00,554.00,198.00,396.00,396.00,,,
1Cover,Comprehensive,21,Days,21,Days,75,79,383.00,766.00,766.00,328.00,656.00,656.00,283.00,566.00,566.00,205.00,410.00,410.00,,,
1Cover,Comprehensive,22,Days,22,Days,75,79,395.00,790.00,790.00,338.00,676.00,676.00,289.00,578.00,578.00,215.00,430.00,430.00,,,
1Cover,Comprehensive,23,Days,23,Days,75,79,399.00,798.00,798.00,347.00,694.00,694.00,297.00,594.00,594.00,225.00,450.00,450.00,,,
1Cover,Comprehensive,24,Days,24,Days,75,79,407.00,814.00,814.00,355.00,710.00,710.00,303.00,606.00,606.00,229.00,458.00,458.00,,,
1Cover,Comprehensive,25,Days,25,Days,75,79,421.00,842.00,842.00,373.00,746.00,746.00,313.00,626.00,626.00,233.00,466.00,466.00,,,
1Cover,Comprehensive,26,Days,26,Days,75,79,434.00,868.00,868.00,385.00,770.00,770.00,317.00,634.00,634.00,237.00,474.00,474.00,,,
1Cover,Comprehensive,27,Days,27,Days,75,79,447.00,894.00,894.00,397.00,794.00,794.00,321.00,642.00,642.00,241.00,482.00,482.00,,,
1Cover,Comprehensive,28,Days,28,Days,75,79,459.00,918.00,918.00,409.00,818.00,818.00,325.00,650.00,650.00,247.00,494.00,494.00,,,
1Cover,Comprehensive,29,Days,29,Days,75,79,473.00,946.00,946.00,425.00,850.00,850.00,357.00,714.00,714.00,260.00,520.00,520.00,,,
1Cover,Comprehensive,30,Days,30,Days,75,79,491.00,982.00,982.00,437.00,874.00,874.00,367.00,734.00,734.00,269.00,538.00,538.00,,,
1Cover,Comprehensive,31,Days,31,Days,75,79,518.00,1036.00,1036.00,442.00,884.00,884.00,373.00,746.00,746.00,275.00,550.00,550.00,,,
1Cover,Comprehensive,32,Days,32,Days,75,79,530.00,1060.00,1060.00,451.00,902.00,902.00,379.00,758.00,758.00,283.00,566.00,566.00,,,
1Cover,Comprehensive,33,Days,33,Days,75,79,542.00,1084.00,1084.00,461.00,922.00,922.00,385.00,770.00,770.00,289.00,578.00,578.00,,,
1Cover,Comprehensive,34,Days,34,Days,75,79,556.00,1112.00,1112.00,473.00,946.00,946.00,389.00,778.00,778.00,295.00,590.00,590.00,,,
1Cover,Comprehensive,35,Days,35,Days,75,79,570.00,1140.00,1140.00,491.00,982.00,982.00,399.00,798.00,798.00,315.00,630.00,630.00,,,
1Cover,Comprehensive,36,Days,36,Days,75,79,584.00,1168.00,1168.00,501.00,1002.00,1002.00,415.00,830.00,830.00,321.00,642.00,642.00,,,
1Cover,Comprehensive,37,Days,37,Days,75,79,598.00,1196.00,1196.00,511.00,1022.00,1022.00,427.00,854.00,854.00,327.00,654.00,654.00,,,
1Cover,Comprehensive,38,Days,38,Days,75,79,612.00,1224.00,1224.00,521.00,1042.00,1042.00,439.00,878.00,878.00,333.00,666.00,666.00,,,
1Cover,Comprehensive,39,Days,39,Days,75,79,626.00,1252.00,1252.00,531.00,1062.00,1062.00,451.00,902.00,902.00,339.00,678.00,678.00,,,
1Cover,Comprehensive,40,Days,40,Days,75,79,640.00,1280.00,1280.00,545.00,1090.00,1090.00,463.00,926.00,926.00,345.00,690.00,690.00,,,
1Cover,Comprehensive,41,Days,41,Days,75,79,654.00,1308.00,1308.00,557.00,1114.00,1114.00,475.00,950.00,950.00,351.00,702.00,702.00,,,
1Cover,Comprehensive,42,Days,42,Days,75,79,668.00,1336.00,1336.00,575.00,1150.00,1150.00,487.00,974.00,974.00,357.00,714.00,714.00,,,
1Cover,Comprehensive,43,Days,43,Days,75,79,682.00,1364.00,1364.00,591.00,1182.00,1182.00,499.00,998.00,998.00,363.00,726.00,726.00,,,
1Cover,Comprehensive,44,Days,44,Days,75,79,696.00,1392.00,1392.00,601.00,1202.00,1202.00,505.00,1010.00,1010.00,369.00,738.00,738.00,,,
1Cover,Comprehensive,45,Days,45,Days,75,79,710.00,1420.00,1420.00,605.00,1210.00,1210.00,511.00,1022.00,1022.00,375.00,750.00,750.00,,,
1Cover,Comprehensive,46,Days,46,Days,75,79,724.00,1448.00,1448.00,609.00,1218.00,1218.00,517.00,1034.00,1034.00,381.00,762.00,762.00,,,
1Cover,Comprehensive,47,Days,47,Days,75,79,738.00,1476.00,1476.00,611.00,1222.00,1222.00,523.00,1046.00,1046.00,389.00,778.00,778.00,,,
1Cover,Comprehensive,48,Days,48,Days,75,79,752.00,1504.00,1504.00,615.00,1230.00,1230.00,529.00,1058.00,1058.00,393.00,786.00,786.00,,,
1Cover,Comprehensive,49,Days,49,Days,75,79,766.00,1532.00,1532.00,619.00,1238.00,1238.00,535.00,1070.00,1070.00,397.00,794.00,794.00,,,
1Cover,Comprehensive,50,Days,62,Days,75,79,829.00,1658.00,1658.00,685.00,1370.00,1370.00,579.00,1158.00,1158.00,419.00,838.00,838.00,,,
1Cover,Comprehensive,63,Days,92,Days,75,79,1029.00,2058.00,2058.00,809.00,1618.00,1618.00,769.00,1538.00,1538.00,579.00,1158.00,1158.00,,,
1Cover,Comprehensive,93,Days,123,Days,75,79,1229.00,2458.00,2458.00,999.00,1998.00,1998.00,919.00,1838.00,1838.00,679.00,1358.00,1358.00,,,
1Cover,Comprehensive,124,Days,153,Days,75,79,1425.00,2850.00,2850.00,1109.00,2218.00,2218.00,1055.00,2110.00,2110.00,787.00,1574.00,1574.00,,,
1Cover,Comprehensive,154,Days,184,Days,75,79,1549.00,3098.00,3098.00,1259.00,2518.00,2518.00,1165.00,2330.00,2330.00,889.00,1778.00,1778.00,,,
1Cover,Comprehensive,185,Days,215,Days,75,79,1739.00,3478.00,3478.00,1499.00,2998.00,2998.00,1369.00,2738.00,2738.00,1039.00,2078.00,2078.00,,,
1Cover,Comprehensive,216,Days,245,Days,75,79,1989.00,3978.00,3978.00,1659.00,3318.00,3318.00,1479.00,2958.00,2958.00,1149.00,2298.00,2298.00,,,
1Cover,Comprehensive,246,Days,276,Days,75,79,2149.00,4298.00,4298.00,1795.00,3590.00,3590.00,1629.00,3258.00,3258.00,1209.00,2418.00,2418.00,,,
1Cover,Comprehensive,277,Days,306,Days,75,79,2319.00,4638.00,4638.00,1969.00,3938.00,3938.00,1769.00,3538.00,3538.00,1389.00,2778.00,2778.00,,,
1Cover,Comprehensive,307,Days,337,Days,75,79,2579.00,5158.00,5158.00,2089.00,4178.00,4178.00,1925.00,3850.00,3850.00,1469.00,2938.00,2938.00,,,
1Cover,Comprehensive,338,Days,366,Days,75,79,2755.00,5510.00,5510.00,2199.00,4398.00,4398.00,1999.00,3998.00,3998.00,1587.00,3174.00,3174.00,,,
1Cover,Comprehensive,1,Days,1,Days,80,130,285.00,570.00,570.00,241.00,482.00,482.00,195.00,390.00,390.00,161.00,322.00,322.00,,,
1Cover,Comprehensive,2,Days,2,Days,80,130,285.00,570.00,570.00,241.00,482.00,482.00,195.00,390.00,390.00,161.00,322.00,322.00,,,
1Cover,Comprehensive,3,Days,3,Days,80,130,285.00,570.00,570.00,241.00,482.00,482.00,195.00,390.00,390.00,163.00,326.00,326.00,,,
1Cover,Comprehensive,4,Days,4,Days,80,130,295.00,590.00,590.00,245.00,490.00,490.00,205.00,410.00,410.00,167.00,334.00,334.00,,,
1Cover,Comprehensive,5,Days,5,Days,80,130,305.00,610.00,610.00,251.00,502.00,502.00,217.00,434.00,434.00,169.00,338.00,338.00,,,
1Cover,Comprehensive,6,Days,6,Days,80,130,315.00,630.00,630.00,265.00,530.00,530.00,231.00,462.00,462.00,175.00,350.00,350.00,,,
1Cover,Comprehensive,7,Days,7,Days,80,130,325.00,650.00,650.00,291.00,582.00,582.00,249.00,498.00,498.00,179.00,358.00,358.00,,,
1Cover,Comprehensive,8,Days,8,Days,80,130,341.00,682.00,682.00,311.00,622.00,622.00,265.00,530.00,530.00,188.00,376.00,376.00,,,
1Cover,Comprehensive,9,Days,9,Days,80,130,375.00,750.00,750.00,325.00,650.00,650.00,281.00,562.00,562.00,197.00,394.00,394.00,,,
1Cover,Comprehensive,10,Days,10,Days,80,130,386.00,772.00,772.00,335.00,670.00,670.00,291.00,582.00,582.00,201.00,402.00,402.00,,,
1Cover,Comprehensive,11,Days,11,Days,80,130,397.00,794.00,794.00,345.00,690.00,690.00,303.00,606.00,606.00,205.00,410.00,410.00,,,
1Cover,Comprehensive,12,Days,12,Days,80,130,408.00,816.00,816.00,353.00,706.00,706.00,311.00,622.00,622.00,211.00,422.00,422.00,,,
1Cover,Comprehensive,13,Days,13,Days,80,130,419.00,838.00,838.00,365.00,730.00,730.00,325.00,650.00,650.00,221.00,442.00,442.00,,,
1Cover,Comprehensive,14,Days,14,Days,80,130,430.00,860.00,860.00,375.00,750.00,750.00,333.00,666.00,666.00,226.00,452.00,452.00,,,
1Cover,Comprehensive,15,Days,15,Days,80,130,441.00,882.00,882.00,385.00,770.00,770.00,339.00,678.00,678.00,231.00,462.00,462.00,,,
1Cover,Comprehensive,16,Days,16,Days,80,130,455.00,910.00,910.00,395.00,790.00,790.00,345.00,690.00,690.00,237.00,474.00,474.00,,,
1Cover,Comprehensive,17,Days,17,Days,80,130,485.00,970.00,970.00,415.00,830.00,830.00,357.00,714.00,714.00,247.00,494.00,494.00,,,
1Cover,Comprehensive,18,Days,18,Days,80,130,499.00,998.00,998.00,427.00,854.00,854.00,369.00,738.00,738.00,253.00,506.00,506.00,,,
1Cover,Comprehensive,19,Days,19,Days,80,130,515.00,1030.00,1030.00,447.00,894.00,894.00,381.00,762.00,762.00,259.00,518.00,518.00,,,
1Cover,Comprehensive,20,Days,20,Days,80,130,525.00,1050.00,1050.00,459.00,918.00,918.00,393.00,786.00,786.00,275.00,550.00,550.00,,,
1Cover,Comprehensive,21,Days,21,Days,80,130,539.00,1078.00,1078.00,475.00,950.00,950.00,405.00,810.00,810.00,285.00,570.00,570.00,,,
1Cover,Comprehensive,22,Days,22,Days,80,130,549.00,1098.00,1098.00,481.00,962.00,962.00,417.00,834.00,834.00,296.00,592.00,592.00,,,
1Cover,Comprehensive,23,Days,23,Days,80,130,561.00,1122.00,1122.00,491.00,982.00,982.00,425.00,850.00,850.00,307.00,614.00,614.00,,,
1Cover,Comprehensive,24,Days,24,Days,80,130,577.00,1154.00,1154.00,509.00,1018.00,1018.00,433.00,866.00,866.00,317.00,634.00,634.00,,,
1Cover,Comprehensive,25,Days,25,Days,80,130,595.00,1190.00,1190.00,521.00,1042.00,1042.00,445.00,890.00,890.00,321.00,642.00,642.00,,,
1Cover,Comprehensive,26,Days,26,Days,80,130,615.00,1230.00,1230.00,531.00,1062.00,1062.00,451.00,902.00,902.00,323.00,646.00,646.00,,,
1Cover,Comprehensive,27,Days,27,Days,80,130,635.00,1270.00,1270.00,541.00,1082.00,1082.00,459.00,918.00,918.00,325.00,650.00,650.00,,,
1Cover,Comprehensive,28,Days,28,Days,80,130,655.00,1310.00,1310.00,551.00,1102.00,1102.00,465.00,930.00,930.00,327.00,654.00,654.00,,,
1Cover,Comprehensive,29,Days,29,Days,80,130,695.00,1390.00,1390.00,575.00,1150.00,1150.00,485.00,970.00,970.00,339.00,678.00,678.00,,,
1Cover,Comprehensive,30,Days,30,Days,80,130,715.00,1430.00,1430.00,599.00,1198.00,1198.00,497.00,994.00,994.00,351.00,702.00,702.00,,,
1Cover,Comprehensive,31,Days,31,Days,80,130,720.00,1440.00,1440.00,614.00,1228.00,1228.00,502.00,1004.00,1004.00,363.00,726.00,726.00,,,
1Cover,Comprehensive,32,Days,32,Days,80,130,725.00,1450.00,1450.00,628.00,1256.00,1256.00,507.00,1014.00,1014.00,377.00,754.00,754.00,,,
1Cover,Comprehensive,33,Days,33,Days,80,130,735.00,1470.00,1470.00,654.00,1308.00,1308.00,516.00,1032.00,1032.00,389.00,778.00,778.00,,,
1Cover,Comprehensive,34,Days,34,Days,80,130,745.00,1490.00,1490.00,672.00,1344.00,1344.00,527.00,1054.00,1054.00,403.00,806.00,806.00,,,
1Cover,Comprehensive,35,Days,35,Days,80,130,789.00,1578.00,1578.00,690.00,1380.00,1380.00,539.00,1078.00,1078.00,409.00,818.00,818.00,,,
1Cover,Comprehensive,36,Days,36,Days,80,130,811.00,1622.00,1622.00,718.00,1436.00,1436.00,565.00,1130.00,1130.00,435.00,870.00,870.00,,,
1Cover,Comprehensive,37,Days,37,Days,80,130,845.00,1690.00,1690.00,734.00,1468.00,1468.00,585.00,1170.00,1170.00,440.00,880.00,880.00,,,
1Cover,Comprehensive,38,Days,38,Days,80,130,860.00,1720.00,1720.00,758.00,1516.00,1516.00,609.00,1218.00,1218.00,445.00,890.00,890.00,,,
1Cover,Comprehensive,39,Days,39,Days,80,130,875.00,1750.00,1750.00,783.00,1566.00,1566.00,631.00,1262.00,1262.00,455.00,910.00,910.00,,,
1Cover,Comprehensive,40,Days,40,Days,80,130,890.00,1780.00,1780.00,803.00,1606.00,1606.00,645.00,1290.00,1290.00,465.00,930.00,930.00,,,
1Cover,Comprehensive,41,Days,41,Days,80,130,905.00,1810.00,1810.00,811.00,1622.00,1622.00,665.00,1330.00,1330.00,475.00,950.00,950.00,,,
1Cover,Comprehensive,42,Days,42,Days,80,130,920.00,1840.00,1840.00,837.00,1674.00,1674.00,675.00,1350.00,1350.00,485.00,970.00,970.00,,,
1Cover,Comprehensive,43,Days,43,Days,80,130,935.00,1870.00,1870.00,847.00,1694.00,1694.00,685.00,1370.00,1370.00,495.00,990.00,990.00,,,
1Cover,Comprehensive,44,Days,44,Days,80,130,950.00,1900.00,1900.00,861.00,1722.00,1722.00,695.00,1390.00,1390.00,505.00,1010.00,1010.00,,,
1Cover,Comprehensive,45,Days,45,Days,80,130,965.00,1930.00,1930.00,877.00,1754.00,1754.00,705.00,1410.00,1410.00,515.00,1030.00,1030.00,,,
1Cover,Comprehensive,46,Days,46,Days,80,130,975.00,1950.00,1950.00,887.00,1774.00,1774.00,715.00,1430.00,1430.00,525.00,1050.00,1050.00,,,
1Cover,Comprehensive,47,Days,47,Days,80,130,985.00,1970.00,1970.00,897.00,1794.00,1794.00,725.00,1450.00,1450.00,535.00,1070.00,1070.00,,,
1Cover,Comprehensive,48,Days,48,Days,80,130,995.00,1990.00,1990.00,907.00,1814.00,1814.00,735.00,1470.00,1470.00,545.00,1090.00,1090.00,,,
1Cover,Comprehensive,49,Days,49,Days,80,130,1049.00,2098.00,2098.00,915.00,1830.00,1830.00,749.00,1498.00,1498.00,555.00,1110.00,1110.00,,,
1Cover,Comprehensive,50,Days,62,Days,80,130,1149.00,2298.00,2298.00,999.00,1998.00,1998.00,839.00,1678.00,1678.00,599.00,1198.00,1198.00,,,
1Cover,Comprehensive,63,Days,92,Days,80,130,1499.00,2998.00,2998.00,1169.00,2338.00,2338.00,1095.00,2190.00,2190.00,779.00,1558.00,1558.00,,,
1Cover,Comprehensive,93,Days,123,Days,80,130,1889.00,3778.00,3778.00,1429.00,2858.00,2858.00,1285.00,2570.00,2570.00,939.00,1878.00,1878.00,,,
1Cover,Comprehensive,124,Days,153,Days,80,130,2099.00,4198.00,4198.00,1599.00,3198.00,3198.00,1499.00,2998.00,2998.00,1119.00,2238.00,2238.00,,,
1Cover,Comprehensive,154,Days,184,Days,80,130,2455.00,4910.00,4910.00,1859.00,3718.00,3718.00,1725.00,3450.00,3450.00,1279.00,2558.00,2558.00,,,
1Cover,Comprehensive,185,Days,215,Days,80,130,2579.00,5158.00,5158.00,2145.00,4290.00,4290.00,1909.00,3818.00,3818.00,1429.00,2858.00,2858.00,,,
1Cover,Comprehensive,216,Days,245,Days,80,130,2895.00,5790.00,5790.00,2369.00,4738.00,4738.00,2079.00,4158.00,4158.00,1619.00,3238.00,3238.00,,,
1Cover,Comprehensive,246,Days,276,Days,80,130,3245.00,6490.00,6490.00,2629.00,5258.00,5258.00,2239.00,4478.00,4478.00,1759.00,3518.00,3518.00,,,
1Cover,Comprehensive,277,Days,306,Days,80,130,3399.00,6798.00,6798.00,2795.00,5590.00,5590.00,2559.00,5118.00,5118.00,1969.00,3938.00,3938.00,,,
1Cover,Comprehensive,307,Days,337,Days,80,130,3699.00,7398.00,7398.00,3019.00,6038.00,6038.00,2695.00,5390.00,5390.00,2099.00,4198.00,4198.00,,,
1Cover,Comprehensive,338,Days,366,Days,80,130,3899.00,7798.00,7798.00,3159.00,6318.00,6318.00,2825.00,5650.00,5650.00,2269.00,4538.00,4538.00,,,
1Cover,Essential,1,Days,1,Days,0,59,52.20,104.40,104.40,46.40,92.80,92.80,39.40,78.80,78.80,32.20,64.40,64.40,,,
1Cover,Essential,2,Days,2,Days,0,59,52.20,104.40,104.40,48.10,96.20,96.20,41.10,82.20,82.20,32.20,64.40,64.40,,,
1Cover,Essential,3,Days,3,Days,0,59,52.20,104.40,104.40,49.00,98.00,98.00,42.00,84.00,84.00,34.70,69.40,69.40,,,
1Cover,Essential,4,Days,4,Days,0,59,53.40,106.80,106.80,49.90,99.80,99.80,44.60,89.20,89.20,36.40,72.80,72.80,,,
1Cover,Essential,5,Days,5,Days,0,59,58.60,117.20,117.20,50.80,101.60,101.60,46.40,92.80,92.80,37.40,74.80,74.80,,,
1Cover,Essential,6,Days,6,Days,0,59,67.40,134.80,134.80,54.30,108.60,108.60,54.10,108.20,108.20,39.00,78.00,78.00,,,
1Cover,Essential,7,Days,7,Days,0,59,70.90,141.80,141.80,56.90,113.80,113.80,55.90,111.80,111.80,39.90,79.80,79.80,,,
1Cover,Essential,8,Days,8,Days,0,59,72.60,145.20,145.20,58.60,117.20,117.20,56.70,113.40,113.40,40.80,81.60,81.60,,,
1Cover,Essential,9,Days,9,Days,0,59,75.30,150.60,150.60,63.70,127.40,127.40,59.40,118.80,118.80,41.60,83.20,83.20,,,
1Cover,Essential,10,Days,10,Days,0,59,77.00,154.00,154.00,69.00,138.00,138.00,61.10,122.20,122.20,42.50,85.00,85.00,,,
1Cover,Essential,11,Days,11,Days,0,59,78.60,157.20,157.20,70.90,141.80,141.80,63.70,127.40,127.40,45.10,90.20,90.20,,,
1Cover,Essential,12,Days,12,Days,0,59,81.40,162.80,162.80,72.60,145.20,145.20,65.50,131.00,131.00,46.00,92.00,92.00,,,
1Cover,Essential,13,Days,13,Days,0,59,84.90,169.80,169.80,78.60,157.20,157.20,69.00,138.00,138.00,51.20,102.40,102.40,,,
1Cover,Essential,14,Days,14,Days,0,59,86.50,173.00,173.00,81.40,162.80,162.80,69.90,139.80,139.80,53.80,107.60,107.60,,,
1Cover,Essential,15,Days,15,Days,0,59,86.60,173.20,173.20,83.10,166.20,166.20,70.70,141.40,141.40,54.70,109.40,109.40,,,
1Cover,Essential,16,Days,16,Days,0,59,87.50,175.00,175.00,83.90,167.80,167.80,72.50,145.00,145.00,55.50,111.00,111.00,,,
1Cover,Essential,17,Days,17,Days,0,59,99.60,199.20,199.20,87.40,174.80,174.80,81.20,162.40,162.40,56.40,112.80,112.80,,,
1Cover,Essential,18,Days,18,Days,0,59,104.00,208.00,208.00,88.40,176.80,176.80,82.10,164.20,164.20,59.00,118.00,118.00,,,
1Cover,Essential,19,Days,19,Days,0,59,108.40,216.80,216.80,90.10,180.20,180.20,84.00,168.00,168.00,59.90,119.80,119.80,,,
1Cover,Essential,20,Days,20,Days,0,59,112.70,225.40,225.40,91.90,183.80,183.80,86.60,173.20,173.20,61.60,123.20,123.20,,,
1Cover,Essential,21,Days,21,Days,0,59,116.20,232.40,232.40,93.60,187.20,187.20,88.40,176.80,176.80,63.40,126.80,126.80,,,
1Cover,Essential,22,Days,22,Days,0,59,118.90,237.80,237.80,96.10,192.20,192.20,90.10,180.20,180.20,65.10,130.20,130.20,,,
1Cover,Essential,23,Days,23,Days,0,59,121.50,243.00,243.00,100.50,201.00,201.00,92.60,185.20,185.20,67.00,134.00,134.00,,,
1Cover,Essential,24,Days,24,Days,0,59,122.40,244.80,244.80,103.10,206.20,206.20,94.40,188.80,188.80,68.70,137.40,137.40,,,
1Cover,Essential,25,Days,25,Days,0,59,126.70,253.40,253.40,110.10,220.20,220.20,97.10,194.20,194.20,70.50,141.00,141.00,,,
1Cover,Essential,26,Days,26,Days,0,59,128.50,257.00,257.00,111.90,223.80,223.80,98.70,197.40,197.40,72.20,144.40,144.40,,,
1Cover,Essential,27,Days,27,Days,0,59,134.60,269.20,269.20,113.60,227.20,227.20,100.50,201.00,201.00,74.00,148.00,148.00,,,
1Cover,Essential,28,Days,28,Days,0,59,139.90,279.80,279.80,119.90,239.80,239.80,102.20,204.40,204.40,74.80,149.60,149.60,,,
1Cover,Essential,29,Days,29,Days,0,59,151.20,302.40,302.40,125.90,251.80,251.80,109.20,218.40,218.40,81.60,163.20,163.20,,,
1Cover,Essential,30,Days,30,Days,0,59,153.00,306.00,306.00,126.70,253.40,253.40,113.60,227.20,227.20,85.10,170.20,170.20,,,
1Cover,Essential,31,Days,31,Days,0,59,156.50,313.00,313.00,130.20,260.40,260.40,117.10,234.20,234.20,86.90,173.80,173.80,,,
