POLICY,,DURATION (DAYS),,,,AGE GROUP,,PRICING (2 DECIMAL PLACES MAXIMUM),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
INSURER NAME,POLICY NAME,MINIMUM VALUE,UNIT,MAXIMUM VALUE,UNIT,AGE MINIMUM,AGE MAXIMUM,,REGION 1,,,REGION 2,,,REGION 3,,,REGION 4,,,REGION 5,
,,,,,,,,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY,SINGLE,DUO,FAMILY
Fast Cover,Domestic,9,Days,12,Days,60,69,,,,,,,,,,,,,59.2,112.5,118.4
Fast Cover,Domestic,13,Days,15,Days,60,69,,,,,,,,,,,,,64.4,122.4,128.8
Fast Cover,Domestic,16,Days,18,Days,60,69,,,,,,,,,,,,,69.7,132.4,139.4
Fast Cover,Domestic,19,Days,21,Days,60,69,,,,,,,,,,,,,76.6,145.5,153.2
Fast Cover,Domestic,22,Days,24,Days,60,69,,,,,,,,,,,,,79.9,151.8,159.8
Fast Cover,Domestic,25,Days,28,Days,60,69,,,,,,,,,,,,,91.4,173.7,182.8
Fast Cover,Domestic,29,Days,32,Days,60,69,,,,,,,,,,,,,98,186.2,196
Fast Cover,Domestic,33,Days,35,Days,60,69,,,,,,,,,,,,,103.6,196.8,207.2
Fast Cover,Domestic,36,Days,40,Days,60,69,,,,,,,,,,,,,107.7,204.6,215.4
Fast Cover,Domestic,41,Days,45,Days,60,69,,,,,,,,,,,,,121.9,231.6,243.8
Fast Cover,Domestic,46,Days,54,Days,60,69,,,,,,,,,,,,,128.1,243.4,256.2
Fast Cover,Domestic,55,Days,62,Days,60,69,,,,,,,,,,,,,139.3,264.7,278.6
Fast Cover,Domestic,63,Days,92,Days,60,69,,,,,,,,,,,,,182.9,347.5,365.8
Fast Cover,Domestic,1,Days,5,Days,70,74,,,,,,,,,,,,,61.9,117.6,123.8
Fast Cover,Domestic,6,Days,8,Days,70,74,,,,,,,,,,,,,68.9,130.9,137.8
Fast Cover,Domestic,9,Days,12,Days,70,74,,,,,,,,,,,,,83.9,159.4,167.8
Fast Cover,Domestic,13,Days,15,Days,70,74,,,,,,,,,,,,,91.9,174.6,183.8
Fast Cover,Domestic,16,Days,18,Days,70,74,,,,,,,,,,,,,98.9,187.9,197.8
Fast Cover,Domestic,19,Days,21,Days,70,74,,,,,,,,,,,,,108.9,206.9,217.8
Fast Cover,Domestic,22,Days,24,Days,70,74,,,,,,,,,,,,,113.9,216.4,227.8
Fast Cover,Domestic,25,Days,28,Days,70,74,,,,,,,,,,,,,129.9,246.8,259.8
Fast Cover,Domestic,29,Days,32,Days,70,74,,,,,,,,,,,,,138.9,263.9,277.8
Fast Cover,Domestic,33,Days,35,Days,70,74,,,,,,,,,,,,,146.9,279.1,293.8
Fast Cover,Domestic,36,Days,40,Days,70,74,,,,,,,,,,,,,152.9,290.5,305.8
Fast Cover,Domestic,41,Days,45,Days,70,74,,,,,,,,,,,,,172.9,328.5,345.8
Fast Cover,Domestic,46,Days,54,Days,70,74,,,,,,,,,,,,,181.9,345.6,363.8
Fast Cover,Domestic,55,Days,62,Days,70,74,,,,,,,,,,,,,197.9,376,395.8
Fast Cover,Domestic,63,Days,92,Days,70,74,,,,,,,,,,,,,259.9,493.8,519.8
Fast Cover,Domestic,1,Days,5,Days,75,79,,,,,,,,,,,,,85.9,163.2,171.8
Fast Cover,Domestic,6,Days,8,Days,75,79,,,,,,,,,,,,,95.9,182.2,191.8
Fast Cover,Domestic,9,Days,12,Days,75,79,,,,,,,,,,,,,115.9,220.2,231.8
Fast Cover,Domestic,13,Days,15,Days,75,79,,,,,,,,,,,,,126.9,241.1,253.8
Fast Cover,Domestic,16,Days,18,Days,75,79,,,,,,,,,,,,,136.9,260.1,273.8
Fast Cover,Domestic,19,Days,21,Days,75,79,,,,,,,,,,,,,149.9,284.8,299.8
Fast Cover,Domestic,22,Days,24,Days,75,79,,,,,,,,,,,,,156.9,298.1,313.8
Fast Cover,Domestic,25,Days,28,Days,75,79,,,,,,,,,,,,,179.9,341.8,359.8
Fast Cover,Domestic,29,Days,32,Days,75,79,,,,,,,,,,,,,191.9,364.6,383.8
Fast Cover,Domestic,33,Days,35,Days,75,79,,,,,,,,,,,,,202.9,385.5,405.8
Fast Cover,Domestic,36,Days,40,Days,75,79,,,,,,,,,,,,,210.9,400.7,421.8
Fast Cover,Domestic,41,Days,45,Days,75,79,,,,,,,,,,,,,238.9,453.9,477.8
Fast Cover,Domestic,46,Days,54,Days,75,79,,,,,,,,,,,,,251.9,478.6,503.8
Fast Cover,Domestic,55,Days,62,Days,75,79,,,,,,,,,,,,,272.9,518.5,545.8
Fast Cover,Domestic,63,Days,92,Days,75,79,,,,,,,,,,,,,358.9,681.9,717.8
Fast Cover,Domestic,1,Days,5,Days,80,99,,,,,,,,,,,,,129.9,246.8,259.8
Fast Cover,Domestic,6,Days,8,Days,80,99,,,,,,,,,,,,,145.9,277.2,291.8
Fast Cover,Domestic,9,Days,12,Days,80,99,,,,,,,,,,,,,176.9,336.1,353.8
Fast Cover,Domestic,13,Days,15,Days,80,99,,,,,,,,,,,,,192.9,366.5,385.8
Fast Cover,Domestic,16,Days,18,Days,80,99,,,,,,,,,,,,,207.9,395,415.8
Fast Cover,Domestic,19,Days,21,Days,80,99,,,,,,,,,,,,,228.9,434.9,457.8
Fast Cover,Domestic,22,Days,24,Days,80,99,,,,,,,,,,,,,238.9,453.9,477.8
Fast Cover,Domestic,25,Days,28,Days,80,99,,,,,,,,,,,,,272.9,518.5,545.8
Fast Cover,Domestic,29,Days,32,Days,80,99,,,,,,,,,,,,,292.9,556.5,585.8
Fast Cover,Domestic,33,Days,35,Days,80,99,,,,,,,,,,,,,309.9,588.8,619.8
Fast Cover,Domestic,36,Days,40,Days,80,99,,,,,,,,,,,,,321.9,611.6,643.8
Fast Cover,Domestic,41,Days,45,Days,80,99,,,,,,,,,,,,,364.9,693.3,729.8
Fast Cover,Domestic,46,Days,54,Days,80,99,,,,,,,,,,,,,382.9,727.5,765.8
Fast Cover,Domestic,55,Days,62,Days,80,99,,,,,,,,,,,,,416.9,792.1,833.8
Fast Cover,Domestic,63,Days,92,Days,80,99,,,,,,,,,,,,,546.9,1039.1,1093.8
Fast Cover,Standard,1,Days,5,Days,16,59,52.8,100.3,105.6,47.5,90.3,95,42.3,80.4,84.6,36.3,69,72.6,,,
Fast Cover,Standard,6,Days,8,Days,16,59,56.3,107,112.6,48,91.2,96,45,85.5,90,38.7,73.5,77.4,,,
Fast Cover,Standard,9,Days,12,Days,16,59,68.9,130.9,137.8,55.7,105.8,111.4,54,102.6,108,44.5,84.6,89,,,
Fast Cover,Standard,13,Days,15,Days,16,59,72.9,138.5,145.8,61.5,116.9,123,55,104.5,110,46,87.4,92,,,
Fast Cover,Standard,16,Days,18,Days,16,59,80.3,152.6,160.6,72.3,137.4,144.6,64.3,122.2,128.6,55.3,105.1,110.6,,,
Fast Cover,Standard,19,Days,21,Days,16,59,102.2,194.2,204.4,87,165.3,174,75,142.5,150,70.3,133.6,140.6,,,
Fast Cover,Standard,22,Days,24,Days,16,59,108,205.2,216,97.1,184.5,194.2,86.4,164.2,172.8,74.3,141.2,148.6,,,
Fast Cover,Standard,25,Days,28,Days,16,59,125,237.5,250,105.5,200.5,211,95,180.5,190,81,153.9,162,,,
Fast Cover,Standard,29,Days,32,Days,16,59,142.4,270.6,284.8,126,239.4,252,113.9,216.4,227.8,98,186.2,196,,,
Fast Cover,Standard,33,Days,35,Days,16,59,143,271.7,286,123.5,234.7,247,118,224.2,236,106.2,201.8,212.4,,,
Fast Cover,Standard,36,Days,40,Days,16,59,161.2,306.3,322.4,142.6,270.9,285.2,129,245.1,258,110.9,210.7,221.8,,,
Fast Cover,Standard,41,Days,45,Days,16,59,166,315.4,332,148.7,282.5,297.4,141,267.9,282,127.2,241.7,254.4,,,
Fast Cover,Standard,46,Days,54,Days,16,59,196.1,372.6,392.2,173.4,329.5,346.8,156.8,297.9,313.6,134.9,256.3,269.8,,,
Fast Cover,Standard,55,Days,62,Days,16,59,195,370.5,390,175,332.5,350,172,326.8,344,148.8,282.7,297.6,,,
Fast Cover,Standard,63,Days,92,Days,16,59,287.4,546.1,574.8,234,444.6,468,222,421.8,444,197.9,376,395.8,,,
Fast Cover,Standard,93,Days,123,Days,16,59,331.1,629.1,662.2,272,516.8,544,264.9,503.3,529.8,227.8,432.8,455.6,,,
Fast Cover,Standard,124,Days,153,Days,16,59,379.8,721.6,759.6,336.1,638.6,672.2,303.9,577.4,607.8,261.4,496.7,522.8,,,
Fast Cover,Standard,154,Days,184,Days,16,59,438.9,833.9,877.8,388.4,738,776.8,351.2,667.3,702.4,302.1,574,604.2,,,
Fast Cover,Standard,185,Days,215,Days,16,59,480.8,913.5,961.6,425.5,808.5,851,384.7,730.9,769.4,330.9,628.7,661.8,,,
Fast Cover,Standard,216,Days,245,Days,16,59,529.6,1006.2,1059.2,468.6,890.3,937.2,423.7,805,847.4,364.5,692.6,729,,,
Fast Cover,Standard,246,Days,276,Days,16,59,573.8,1090.2,1147.6,507.8,964.8,1015.6,459.1,872.3,918.2,394.9,750.3,789.8,,,
Fast Cover,Standard,277,Days,306,Days,16,59,606,1151.4,1212,536.1,1018.6,1072.2,484.8,921.1,969.6,417,792.3,834,,,
Fast Cover,Standard,307,Days,337,Days,16,59,638.1,1212.4,1276.2,564.5,1072.6,1129,510.5,970,1021,439.1,834.3,878.2,,,
Fast Cover,Standard,338,Days,366,Days,16,59,675,1282.5,1350,580,1102,1160,525,997.5,1050,473.8,900.2,947.6,,,
Fast Cover,Standard,1,Days,5,Days,60,69,63.4,120.5,126.8,57,108.3,114,50.7,96.3,101.4,43.6,82.8,87.2,,,
Fast Cover,Standard,6,Days,8,Days,60,69,67.5,128.3,135,60.7,115.3,121.4,54,102.6,108,44.5,84.6,89,,,
Fast Cover,Standard,9,Days,12,Days,60,69,82.6,156.9,165.2,74.4,141.4,148.8,66.2,125.8,132.4,56.9,108.1,113.8,,,
Fast Cover,Standard,13,Days,15,Days,60,69,87.5,166.3,175,78.7,149.5,157.4,70,133,140,59.3,112.7,118.6,,,
Fast Cover,Standard,16,Days,18,Days,60,69,96.4,183.2,192.8,86.7,164.7,173.4,77.1,146.5,154.2,64,121.6,128,,,
Fast Cover,Standard,19,Days,21,Days,60,69,122.6,232.9,245.2,110.3,209.6,220.6,98.1,186.4,196.2,84.4,160.4,168.8,,,
Fast Cover,Standard,22,Days,24,Days,60,69,129.5,246.1,259,116.5,221.4,233,103.6,196.8,207.2,89.1,169.3,178.2,,,
Fast Cover,Standard,25,Days,28,Days,60,69,142,269.8,284,129,245.1,258,114,216.6,228,106.1,201.6,212.2,,,
Fast Cover,Standard,29,Days,32,Days,60,69,170.9,324.7,341.8,151.2,287.3,302.4,131,248.9,262,117.6,223.4,235.2,,,
Fast Cover,Standard,33,Days,35,Days,60,69,173,328.7,346,150,285,300,136,258.4,272,127.4,242.1,254.8,,,
Fast Cover,Standard,36,Days,40,Days,60,69,193.4,367.5,386.8,171.1,325.1,342.2,154.8,294.1,309.6,133.1,252.9,266.2,,,
Fast Cover,Standard,41,Days,45,Days,60,69,219,416.1,438,188,357.2,376,177.4,337.1,354.8,152.6,289.9,305.2,,,
Fast Cover,Standard,46,Days,54,Days,60,69,235.3,447.1,470.6,208.2,395.6,416.4,188.2,357.6,376.4,161.9,307.6,323.8,,,
Fast Cover,Standard,55,Days,62,Days,60,69,251,476.9,502,210,399,420,207.7,394.6,415.4,178.6,339.3,357.2,,,
Fast Cover,Standard,63,Days,92,Days,60,69,319,606.1,638,275,522.5,550,276,524.4,552,237.4,451.1,474.8,,,
Fast Cover,Standard,93,Days,123,Days,60,69,397.3,754.9,794.6,351.5,667.9,703,317.8,603.8,635.6,273.4,519.5,546.8,,,
Fast Cover,Standard,124,Days,153,Days,60,69,455.9,866.2,911.8,403.4,766.5,806.8,364.6,692.7,729.2,313.7,596,627.4,,,
Fast Cover,Standard,154,Days,184,Days,60,69,526.7,1000.7,1053.4,466.1,885.6,932.2,421.4,800.7,842.8,362.5,688.8,725,,,
Fast Cover,Standard,185,Days,215,Days,60,69,577,1096.3,1154,510.5,970,1021,461.7,877.2,923.4,397.1,754.5,794.2,,,
Fast Cover,Standard,216,Days,245,Days,60,69,635.5,1207.5,1271,562.4,1068.6,1124.8,508.5,966.2,1017,437.3,830.9,874.6,,,
Fast Cover,Standard,246,Days,276,Days,60,69,688.6,1308.3,1377.2,609.2,1157.5,1218.4,550.8,1046.5,1101.6,473.8,900.2,947.6,,,
Fast Cover,Standard,277,Days,306,Days,60,69,727.1,1381.5,1454.2,643.3,1222.3,1286.6,581.7,1105.2,1163.4,500.4,950.8,1000.8,,,
Fast Cover,Standard,307,Days,337,Days,60,69,765.7,1454.8,1531.4,677.4,1287.1,1354.8,612.6,1163.9,1225.2,527,1001.3,1054,,,
Fast Cover,Standard,338,Days,366,Days,60,69,755,1434.5,1510,731.2,1389.3,1462.4,661.1,1256.1,1322.2,568.7,1080.5,1137.4,,,
Fast Cover,Standard,1,Days,5,Days,70,74,85.9,163.2,171.8,77.9,148,155.8,68.9,130.9,137.8,60.9,115.7,121.8,,,
Fast Cover,Standard,6,Days,8,Days,70,74,91.9,174.6,183.8,82.9,157.5,165.8,73.9,140.4,147.8,63.9,121.4,127.8,,,
Fast Cover,Standard,9,Days,12,Days,70,74,112.9,214.5,225.8,100.9,191.7,201.8,89.9,170.8,179.8,78.9,149.9,157.8,,,
Fast Cover,Standard,13,Days,15,Days,70,74,118.9,225.9,237.8,106.9,203.1,213.8,94.9,180.3,189.8,83.9,159.4,167.8,,,
Fast Cover,Standard,16,Days,18,Days,70,74,130.9,248.7,261.8,117.9,224,235.8,104.9,199.3,209.8,91.9,174.6,183.8,,,
Fast Cover,Standard,19,Days,21,Days,70,74,166.9,317.1,333.8,149.9,284.8,299.8,133.9,254.4,267.8,116.9,222.1,233.8,,,
Fast Cover,Standard,22,Days,24,Days,70,74,176.9,336.1,353.8,158.9,301.9,317.8,140.9,267.7,281.8,123.9,235.4,247.8,,,
Fast Cover,Standard,25,Days,28,Days,70,74,209.9,398.8,419.8,188.9,358.9,377.8,167.9,319,335.8,146.9,279.1,293.8,,,
Fast Cover,Standard,29,Days,32,Days,70,74,232.9,442.5,465.8,209.9,398.8,419.8,185.9,353.2,371.8,162.9,309.5,325.8,,,
Fast Cover,Standard,33,Days,35,Days,70,74,251.9,478.6,503.8,226.9,431.1,453.8,201.9,383.6,403.8,176.9,336.1,353.8,,,
Fast Cover,Standard,36,Days,40,Days,70,74,262.9,499.5,525.8,236.9,450.1,473.8,210.9,400.7,421.8,183.9,349.4,367.8,,,
Fast Cover,Standard,41,Days,45,Days,70,74,301.9,573.6,603.8,271.9,516.6,543.8,241.9,459.6,483.8,210.9,400.7,421.8,,,
Fast Cover,Standard,46,Days,54,Days,70,74,319.9,607.8,639.8,287.9,547,575.8,255.9,486.2,511.8,223.9,425.4,447.8,,,
Fast Cover,Standard,55,Days,62,Days,70,74,353.9,672.4,707.8,317.9,604,635.8,282.9,537.5,565.8,247.9,471,495.8,,,
Fast Cover,Standard,63,Days,92,Days,70,74,469.9,892.8,939.8,422.9,803.5,845.8,375.9,714.2,751.8,328.9,624.9,657.8,,,
Fast Cover,Standard,93,Days,123,Days,70,74,540.9,1027.7,1081.8,486.9,925.1,973.8,432.9,822.5,865.8,378.9,719.9,757.8,,,
Fast Cover,Standard,124,Days,153,Days,70,74,620.9,1179.7,1241.8,558.9,1061.9,1117.8,496.9,944.1,993.8,434.9,826.3,869.8,,,
Fast Cover,Standard,154,Days,184,Days,70,74,716.9,1362.1,1433.8,645.9,1227.2,1291.8,573.9,1090.4,1147.8,501.9,953.6,1003.8,,,
Fast Cover,Standard,185,Days,215,Days,70,74,785.9,1493.2,1571.8,706.9,1343.1,1413.8,628.9,1194.9,1257.8,549.9,1044.8,1099.8,,,
Fast Cover,Standard,216,Days,245,Days,70,74,865.9,1645.2,1731.8,778.9,1479.9,1557.8,691.9,1314.6,1383.8,605.9,1151.2,1211.8,,,
Fast Cover,Standard,246,Days,276,Days,70,74,937.9,1782,1875.8,843.9,1603.4,1687.8,749.9,1424.8,1499.8,655.9,1246.2,1311.8,,,
Fast Cover,Standard,277,Days,306,Days,70,74,989.9,1880.8,1979.8,890.9,1692.7,1781.8,791.9,1504.6,1583.8,692.9,1316.5,1385.8,,,
Fast Cover,Standard,307,Days,337,Days,70,74,1042.9,1981.5,2085.8,937.9,1782,1875.8,833.9,1584.4,1667.8,729.9,1386.8,1459.8,,,
Fast Cover,Standard,338,Days,366,Days,70,74,1124.9,2137.3,2249.8,1012.9,1924.5,2025.8,899.9,1709.8,1799.8,787.9,1497,1575.8,,,
Fast Cover,Standard,1,Days,5,Days,75,79,121.9,231.6,243.8,109.9,208.8,219.8,97.9,186,195.8,85.9,163.2,171.8,,,
Fast Cover,Standard,6,Days,8,Days,75,79,129.9,246.8,259.8,116.9,222.1,233.8,103.9,197.4,207.8,90.9,172.7,181.8,,,
Fast Cover,Standard,9,Days,12,Days,75,79,158.9,301.9,317.8,142.9,271.5,285.8,126.9,241.1,253.8,111.9,212.6,223.8,,,
Fast Cover,Standard,13,Days,15,Days,75,79,168.9,320.9,337.8,151.9,288.6,303.8,134.9,256.3,269.8,117.9,224,235.8,,,
Fast Cover,Standard,16,Days,18,Days,75,79,185.9,353.2,371.8,166.9,317.1,333.8,148.9,282.9,297.8,129.9,246.8,259.8,,,
Fast Cover,Standard,19,Days,21,Days,75,79,235.9,448.2,471.8,212.9,404.5,425.8,188.9,358.9,377.8,164.9,313.3,329.8,,,
Fast Cover,Standard,22,Days,24,Days,75,79,249.9,474.8,499.8,224.9,427.3,449.8,199.9,379.8,399.8,174.9,332.3,349.8,,,
Fast Cover,Standard,25,Days,28,Days,75,79,296.9,564.1,593.8,267.9,509,535.8,237.9,452,475.8,207.9,395,415.8,,,
Fast Cover,Standard,29,Days,32,Days,75,79,328.9,624.9,657.8,295.9,562.2,591.8,262.9,499.5,525.8,230.9,438.7,461.8,,,
Fast Cover,Standard,33,Days,35,Days,75,79,356.9,678.1,713.8,320.9,609.7,641.8,284.9,541.3,569.8,249.9,474.8,499.8,,,
Fast Cover,Standard,36,Days,40,Days,75,79,372.9,708.5,745.8,334.9,636.3,669.8,297.9,566,595.8,260.9,495.7,521.8,,,
Fast Cover,Standard,41,Days,45,Days,75,79,426.9,811.1,853.8,383.9,729.4,767.8,341.9,649.6,683.8,298.9,567.9,597.8,,,
Fast Cover,Standard,46,Days,54,Days,75,79,452.9,860.5,905.8,407.9,775,815.8,362.9,689.5,725.8,316.9,602.1,633.8,,,
Fast Cover,Standard,55,Days,62,Days,75,79,499.9,949.8,999.8,449.9,854.8,899.8,399.9,759.8,799.8,349.9,664.8,699.8,,,
Fast Cover,Standard,63,Days,92,Days,75,79,664.9,1263.3,1329.8,576.9,1096.1,1153.8,531.9,1010.6,1063.8,464.9,883.3,929.8,,,
Fast Cover,Standard,93,Days,123,Days,75,79,764.9,1453.3,1529.8,688.9,1308.9,1377.8,612.9,1164.5,1225.8,535.9,1018.2,1071.8,,,
Fast Cover,Standard,124,Days,153,Days,75,79,877.9,1668,1755.8,789.9,1500.8,1579.8,702.9,1335.5,1405.8,614.9,1168.3,1229.8,,,
Fast Cover,Standard,154,Days,184,Days,75,79,1014.9,1928.3,2029.8,912.9,1734.5,1825.8,811.9,1542.6,1623.8,710.9,1350.7,1421.8,,,
Fast Cover,Standard,185,Days,215,Days,75,79,1111.9,2112.6,2223.8,999.9,1899.8,1999.8,888.9,1688.9,1777.8,777.9,1478,1555.8,,,
Fast Cover,Standard,216,Days,245,Days,75,79,1223.9,2325.4,2447.8,1101.9,2093.6,2203.8,978.9,1859.9,1957.8,856.9,1628.1,1713.8,,,
Fast Cover,Standard,246,Days,276,Days,75,79,1325.9,2519.2,2651.8,1193.9,2268.4,2387.8,1060.9,2015.7,2121.8,928.9,1764.9,1857.8,,,
Fast Cover,Standard,277,Days,306,Days,75,79,1400.9,2661.7,2801.8,1260.9,2395.7,2521.8,1120.9,2129.7,2241.8,980.9,1863.7,1961.8,,,
Fast Cover,Standard,307,Days,337,Days,75,79,1474.9,2802.3,2949.8,1326.9,2521.1,2653.8,1179.9,2241.8,2359.8,1032.9,1962.5,2065.8,,,
Fast Cover,Standard,338,Days,366,Days,75,79,1591.9,3024.6,3183.8,1432.9,2722.5,2865.8,1273.9,2420.4,2547.8,1113.9,2116.4,2227.8,,,
Fast Cover,Standard,1,Days,5,Days,80,99,196.9,374.1,393.8,176.9,336.1,353.8,156.9,298.1,313.8,137.9,262,275.8,,,
Fast Cover,Standard,6,Days,8,Days,80,99,208.9,396.9,417.8,187.9,357,375.8,166.9,317.1,333.8,146.9,279.1,293.8,,,
Fast Cover,Standard,9,Days,12,Days,80,99,255.9,486.2,511.8,230.9,438.7,461.8,204.9,389.3,409.8,178.9,339.9,357.8,,,
Fast Cover,Standard,13,Days,15,Days,80,99,270.9,514.7,541.8,243.9,463.4,487.8,216.9,412.1,433.8,189.9,360.8,379.8,,,
Fast Cover,Standard,16,Days,18,Days,80,99,298.9,567.9,597.8,268.9,510.9,537.8,238.9,453.9,477.8,208.9,396.9,417.8,,,
Fast Cover,Standard,19,Days,21,Days,80,99,371.9,706.6,743.8,341.9,649.6,683.8,303.9,577.4,607.8,265.9,505.2,531.8,,,
Fast Cover,Standard,22,Days,24,Days,80,99,401.9,763.6,803.8,361.9,687.6,723.8,320.9,609.7,641.8,280.9,533.7,561.8,,,
Fast Cover,Standard,25,Days,28,Days,80,99,477.9,908,955.8,423.9,805.4,847.8,382.9,727.5,765.8,334.9,636.3,669.8,,,
Fast Cover,Standard,29,Days,32,Days,80,99,529.9,1006.8,1059.8,476.9,906.1,953.8,423.9,805.4,847.8,370.9,704.7,741.8,,,
Fast Cover,Standard,33,Days,35,Days,80,99,538.9,1023.9,1077.8,477.9,908,955.8,459.9,873.8,919.8,401.9,763.6,803.8,,,
Fast Cover,Standard,36,Days,40,Days,80,99,599.9,1139.8,1199.8,539.9,1025.8,1079.8,479.9,911.8,959.8,419.9,797.8,839.8,,,
Fast Cover,Standard,41,Days,45,Days,80,99,683.9,1299.4,1367.8,608.9,1156.9,1217.8,549.9,1044.8,1099.8,480.9,913.7,961.8,,,
Fast Cover,Standard,46,Days,54,Days,80,99,728.9,1384.9,1457.8,656.9,1248.1,1313.8,583.9,1109.4,1167.8,510.9,970.7,1021.8,,,
Fast Cover,Standard,55,Days,62,Days,80,99,804.9,1529.3,1609.8,723.9,1375.4,1447.8,643.9,1223.4,1287.8,562.9,1069.5,1125.8,,,
Fast Cover,Standard,63,Days,92,Days,80,99,1069.9,2032.8,2139.8,950.9,1806.7,1901.8,855.9,1626.2,1711.8,748.9,1422.9,1497.8,,,
Fast Cover,Standard,93,Days,123,Days,80,99,1231.9,2340.6,2463.8,1108.9,2106.9,2217.8,985.9,1873.2,1971.8,861.9,1637.6,1723.8,,,
Fast Cover,Standard,124,Days,153,Days,80,99,1412.9,2684.5,2825.8,1271.9,2416.6,2543.8,1130.9,2148.7,2261.8,988.9,1878.9,1977.8,,,
Fast Cover,Standard,154,Days,184,Days,80,99,1632.9,3102.5,3265.8,1469.9,2792.8,2939.8,1305.9,2481.2,2611.8,1142.9,2171.5,2285.8,,,
Fast Cover,Standard,185,Days,215,Days,80,99,1788.9,3398.9,3577.8,1609.9,3058.8,3219.8,1430.9,2718.7,2861.8,1251.9,2378.6,2503.8,,,
Fast Cover,Standard,216,Days,245,Days,80,99,1969.9,3742.8,3939.8,1772.9,3368.5,3545.8,1575.9,2994.2,3151.8,1378.9,2619.9,2757.8,,,
Fast Cover,Standard,246,Days,276,Days,80,99,2134.9,4056.3,4269.8,1920.9,3649.7,3841.8,1707.9,3245,3415.8,1493.9,2838.4,2987.8,,,
Fast Cover,Standard,277,Days,306,Days,80,99,2253.9,4282.4,4507.8,2028.9,3854.9,4057.8,1802.9,3425.5,3605.8,1577.9,2998,3155.8,,,
Fast Cover,Standard,307,Days,337,Days,80,99,2373.9,4510.4,4747.8,2135.9,4058.2,4271.8,1898.9,3607.9,3797.8,1661.9,3157.6,3323.8,,,
Fast Cover,Standard,338,Days,366,Days,80,99,2560.9,4865.7,5121.8,2304.9,4379.3,4609.8,2048.9,3892.9,4097.8,1792.9,3406.5,3585.8,,,
Fast Cover,Comprehensive Cruise,1,Days,5,Days,16,59,76.9,146.1,153.8,65,123.5,130,57.7,109.6,115.4,50.5,96,101,50.5,96,101
Fast Cover,Comprehensive Cruise,6,Days,8,Days,16,59,81.9,155.6,163.8,69.2,131.5,138.4,61.5,116.9,123,53.8,102.2,107.6,53.8,102.2,107.6
Fast Cover,Comprehensive Cruise,9,Days,12,Days,16,59,100.2,190.4,200.4,84.7,160.9,169.4,75.3,143.1,150.6,65.9,125.2,131.8,65.9,125.2,131.8
Fast Cover,Comprehensive Cruise,13,Days,15,Days,16,59,106.1,201.6,212.2,89.7,170.4,179.4,79.7,151.4,159.4,69.7,132.4,139.4,69.7,132.4,139.4
Fast Cover,Comprehensive Cruise,16,Days,18,Days,16,59,116.9,222.1,233.8,98.8,187.7,197.6,87.9,167,175.8,76.9,146.1,153.8,76.9,146.1,153.8
Fast Cover,Comprehensive Cruise,19,Days,21,Days,16,59,148.7,282.5,297.4,125.7,238.8,251.4,111.8,212.4,223.6,97.7,185.6,195.4,97.7,185.6,195.4
Fast Cover,Comprehensive Cruise,22,Days,24,Days,16,59,157.2,298.7,314.4,132.8,252.3,265.6,118.1,224.4,236.2,103.3,196.3,206.6,103.3,196.3,206.6
Fast Cover,Comprehensive Cruise,25,Days,28,Days,16,59,187.1,355.5,374.2,158.2,300.6,316.4,140.6,267.1,281.2,123,233.7,246,123,233.7,246
Fast Cover,Comprehensive Cruise,29,Days,32,Days,16,59,207.4,394.1,414.8,175.2,332.9,350.4,155.8,296,311.6,136.3,259,272.6,136.3,259,272.6
Fast Cover,Comprehensive Cruise,33,Days,35,Days,16,59,224.7,426.9,449.4,189.9,360.8,379.8,168.8,320.7,337.6,147.8,280.8,295.6,147.8,280.8,295.6
Fast Cover,Comprehensive Cruise,36,Days,40,Days,16,59,234.6,445.7,469.2,198.3,376.8,396.6,176.3,335,352.6,154.3,293.2,308.6,154.3,293.2,308.6
Fast Cover,Comprehensive Cruise,41,Days,45,Days,16,59,269,511.1,538,227.3,431.9,454.6,202.1,384,404.2,176.8,335.9,353.6,176.8,335.9,353.6
Fast Cover,Comprehensive Cruise,46,Days,54,Days,16,59,285.4,542.3,570.8,241.3,458.5,482.6,214.4,407.4,428.8,187.6,356.4,375.2,187.6,356.4,375.2
Fast Cover,Comprehensive Cruise,55,Days,62,Days,16,59,314.9,598.3,629.8,266.2,505.8,532.4,236.6,449.5,473.2,207.1,393.5,414.2,207.1,393.5,414.2
Fast Cover,Comprehensive Cruise,63,Days,92,Days,16,59,418.5,795.2,837,353.7,672,707.4,314.5,597.6,629,275.1,522.7,550.2,275.1,522.7,550.2
Fast Cover,Comprehensive Cruise,93,Days,123,Days,16,59,482,915.8,964,407.4,774.1,814.8,362.1,688,724.2,316.9,602.1,633.8,316.9,602.1,633.8
Fast Cover,Comprehensive Cruise,124,Days,153,Days,16,59,553,1050.7,1106,467.4,888.1,934.8,415.5,789.5,831,363.6,690.8,727.2,363.6,690.8,727.2
Fast Cover,Comprehensive Cruise,154,Days,184,Days,16,59,639.1,1214.3,1278.2,540.1,1026.2,1080.2,480.2,912.4,960.4,420.1,798.2,840.2,420.1,798.2,840.2
